neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
0,24,1.28385,103.84428,2,4.744932128,6,17,4.521788577,89,-2.291104401
0,39,1.3435,103.84097,1,3.912023005,4,5,2.995732274,364,-0.509107973
0,22,1.319,103.84534,2,5.855071922,3,1,3.912023005,365,-1.460391391
0,11,1.31728,103.88995,1,4.025351691,2,5,1.791759469,0,-1.39885883
0,21,1.30518,103.84066,1,4.605170186,3,14,2.995732274,363,-0.558703746
4,41,1.34364,103.68676,1,4.007333185,180,1,0.693147181,181,0.304675352
0,28,1.2792,103.78634,2,5.472270674,3,35,0.693147181,365,-0.471777853
4,14,1.34322,103.68744,1,3.912023005,90,1,0.693147181,174,0.23700696
3,0,1.3767,103.84706,2,4.86753445,1,1,0.693147181,0,-0.499809758
0,23,1.3034,103.83371,1,4.700480366,1,23,2.397895273,360,-1.739637416
0,15,1.3202,103.86359,1,4.094344562,3,0,0,0,-1.467410368
0,15,1.31005,103.85829,1,5.616771098,1,10,2.833213344,261,-0.644949159
0,15,1.31005,103.85829,1,5.986452005,1,4,2.833213344,352,-0.644949159
0,15,1.315,103.85823,2,4.442651256,29,13,1.098612289,281,-0.620294358
3,12,1.35148,103.88075,1,3.33220451,60,2,1.098612289,365,-0.194300563
0,11,1.31472,103.88835,2,4.158883083,4,6,0,0,-0.654826205
0,15,1.31938,103.86324,2,5.298317367,10,12,5.111987788,0,-1.750237695
0,15,1.3112,103.86107,2,5.278114659,1,28,2.772588722,360,-1.062425598
0,22,1.32689,103.82142,1,4.787491743,1,2,0,0,-0.264111803
1,1,1.32516,103.91457,1,5.135798437,3,1,2.995732274,323,-0.711263078
1,1,1.32516,103.9146,1,4.927253685,3,0,2.995732274,344,-0.708716292
1,1,1.32388,103.91592,1,5.288267031,3,1,2.995732274,176,-0.781279906
1,1,1.31672,103.91352,1,4.584967479,3,3,2.995732274,364,-0.729789111
1,1,1.31857,103.91231,1,4.852030264,3,2,2.995732274,355,-1.267749696
0,39,1.33342,103.84897,1,8.29404964,3,0,0,181,-1.683537238
0,15,1.32912,103.8645,4,5.298317367,5,1,4.976733742,346,-0.57225265
0,11,1.31372,103.88747,2,4.762173935,1,174,0,125,-0.525723245
0,19,1.3057,103.89816,2,4.48863637,4,19,5.828945618,0,0.094739265
0,4,1.26649,103.81585,1,4.59511985,3,9,0,0,-0.457488425
0,11,1.31638,103.89026,1,3.737669618,2,1,2.197224577,59,-1.420612545
0,29,1.29482,103.84014,2,4.787491743,7,18,4.521788577,90,-0.629409647
0,22,1.31544,103.8408,2,5.010635294,3,4,0,0,-0.942533141
1,1,1.31846,103.90849,1,3.17805383,15,0,0,0,-0.561594579
3,0,1.39583,103.84859,1,4.48863637,90,0,1.609437912,364,0.475149874
0,39,1.32881,103.87096,1,3.912023005,2,4,0.693147181,0,-1.03534171
0,38,1.31737,103.82765,2,4.836281907,5,5,0,0,-1.053947472
0,24,1.28453,103.84182,1,3.737669618,90,1,4.564348191,362,-1.717435683
0,22,1.328,103.84253,1,4.234106505,90,1,1.609437912,364,-0.28311457
3,33,1.35475,103.8669,1,4.691347882,90,0,1.609437912,364,-0.769728093
0,15,1.30904,103.86205,1,3.871201011,18,1,4.852030264,365,-1.585000954
0,19,1.29813,103.88874,2,6.184148891,3,15,0,0,0.122081036
0,10,1.27699,103.84571,2,5.192956851,3,0,0,0,-2.909702577
0,22,1.31452,103.83907,1,3.912023005,10,0,0,89,-1.755631897
0,19,1.308,103.89239,1,4.158883083,30,88,0.693147181,181,-0.870855023
0,19,1.30894,103.894,1,4.317488114,30,97,0.693147181,151,-0.512815073
0,11,1.3131,103.88963,2,4.382026635,5,2,0,0,-0.629333109
0,11,1.31347,103.88763,2,4.553876892,6,24,4.521788577,90,-0.555423263
0,15,1.3152,103.85926,4,5.459585514,1,15,2.302585093,362,-0.807143359
3,27,1.311,103.89569,1,3.496507561,7,5,0.693147181,349,-1.676649533
3,27,1.40214,103.90466,1,3.912023005,1,0,0,358,-1.059414539
1,1,1.32534,103.91475,1,4.86753445,3,4,3.135494216,334,-0.659571156
0,11,1.31163,103.89016,1,4.043051268,1,0,0,0,-0.924955724
4,5,1.38204,103.77086,1,4.094344562,3,0,0,0,-1.293391777
0,11,1.31411,103.88464,2,4.787491743,7,77,2.48490665,88,-1.132844181
0,24,1.28163,103.84723,1,4.59511985,3,1,0,0,-1.969305676
0,11,1.31231,103.88357,2,5.068904202,7,65,2.48490665,88,-0.772100242
0,11,1.31399,103.88331,2,5.010635294,7,67,2.48490665,88,-1.294446598
0,11,1.31494,103.88731,2,4.521788577,10,33,4.304065093,23,-0.656744166
0,11,1.31362,103.88454,2,5.010635294,7,58,2.48490665,88,-1.018878304
0,15,1.31811,103.85256,1,3.761200116,1,11,0,0,-0.414548209
0,24,1.28452,103.84156,1,4.477336814,3,67,1.945910149,362,-1.569126716
2,43,1.311,103.84626,1,3.218875825,2,0,0,0,0.39595704
4,9,1.31344,103.76476,1,3.988984047,2,15,0.693147181,39,-1.722820993
0,22,1.3171,103.84371,2,4.812184355,2,1,0,0,-0.995277795
0,29,1.29463,103.83995,2,4.912654886,2,31,3.401197382,361,-0.612598154
0,19,1.30133,103.88865,1,4.094344562,1,7,0,0,-0.248660542
0,28,1.27931,103.78746,1,3.828641396,180,0,0,205,-0.592592109
3,33,1.38575,103.87274,1,4.189654742,2,18,0.693147181,247,-0.241501897
4,8,1.3976,103.74918,1,4.094344562,1,39,0,0,-1.63575003
0,6,1.33861,103.78077,2,3.36729583,90,14,0,0,-0.754215818
0,11,1.31604,103.88861,2,5.298317367,2,11,2.833213344,113,-0.857367353
0,11,1.31499,103.88751,2,5.293304825,2,2,2.833213344,120,-0.619861753
0,10,1.27675,103.84515,2,5.991464547,1,210,1.386294361,275,-2.487906373
0,22,1.32914,103.84838,2,4.86753445,10,9,4.976733742,332,-0.921081363
0,23,1.29998,103.8397,2,4.86753445,2,148,3.401197382,287,-2.573462428
0,35,1.25284,103.82225,2,9.09369419,2,0,1.791759469,332,0.336268495
4,3,1.35187,103.76852,1,3.63758616,1,1,0,180,0.15230266
0,15,1.31838,103.85172,1,4.158883083,2,8,1.791759469,181,-0.329300323
0,29,1.29834,103.83997,2,5.164785974,2,83,3.401197382,351,-1.449978885
0,39,1.34245,103.84202,1,4.094344562,1,17,0,0,-0.554104032
0,39,1.32967,103.86815,1,4.007333185,3,2,0,0,-1.543094144
0,24,1.28146,103.84875,2,5.247024072,3,101,2.197224577,107,-2.258039469
0,15,1.32872,103.86627,4,5.33753808,14,2,4.605170186,346,-0.852080049
0,11,1.31546,103.88615,2,4.553876892,5,25,4.304065093,33,-0.972621018
0,11,1.31552,103.88795,2,4.700480366,4,13,4.304065093,90,-0.664987657
0,11,1.31406,103.88807,2,4.442651256,3,60,4.304065093,3,-0.530078191
0,11,1.31356,103.88717,2,4.553876892,4,35,4.304065093,90,-0.558195038
0,11,1.31377,103.88733,2,4.48863637,4,30,4.304065093,18,-0.553550443
0,11,1.31332,103.88741,2,4.553876892,10,20,4.304065093,0,-0.57436086
0,11,1.31419,103.88716,2,4.521788577,5,32,4.304065093,91,-0.624137377
2,42,1.311,103.77797,1,3.63758616,1,0,0,0,0.195099692
0,23,1.30375,103.83339,1,5.068904202,1,15,2.397895273,364,-2.037737674
0,23,1.30347,103.83505,1,4.48863637,1,23,2.397895273,359,-1.146946921
0,4,1.28915,103.82056,1,5.379897354,180,0,0,0,-0.870779596
0,24,1.28185,103.84538,1,4.86753445,2,5,0,0,-1.113257212
0,15,1.3117,103.86028,1,4.912654886,1,17,2.995732274,362,-0.993175413
0,15,1.3117,103.86028,1,4.025351691,1,60,2.995732274,365,-0.993175413
0,15,1.3117,103.86028,1,4.127134385,1,43,2.995732274,365,-0.993175413
0,22,1.32609,103.84719,2,5.347107531,10,4,5.111987788,332,-0.323158435
0,15,1.31286,103.86852,1,4.86753445,2,47,0,145,-1.043521897
0,22,1.32506,103.85269,4,5.384495063,3,0,5.111987788,365,0.016887977
0,28,1.2802,103.78574,1,3.891820298,90,5,3.80666249,364,-0.67920579
0,24,1.28359,103.84367,2,4.615120517,7,0,0,0,-2.414804413
0,24,1.27965,103.8404,2,5.480638923,3,54,2.197224577,123,-2.376406682
0,19,1.30558,103.91274,1,3.988984047,1,39,1.386294361,361,0.536155316
0,4,1.27505,103.83597,1,4.477336814,2,0,0,89,-0.419004634
0,28,1.29304,103.80709,1,4.248495242,1,1,0,351,-1.420747089
1,1,1.31798,103.91191,1,3.80666249,1,141,1.098612289,168,-1.031011775
4,3,1.36183,103.76424,1,3.80666249,90,1,0,363,-1.020807973
4,13,1.33397,103.74012,2,6.214608098,1,0,0,0,-1.346811877
0,29,1.2971,103.83958,1,3.988984047,3,5,0,331,-1.038637552
0,15,1.31565,103.85338,1,4.094344562,2,47,2.564949357,170,-0.982627672
3,32,1.38064,103.90033,1,3.912023005,180,6,0,363,-0.864371467
0,24,1.2847,103.84302,4,3.33220451,1,17,2.079441542,181,-2.836069528
2,36,1.311,103.76668,1,3.891820298,1,80,1.386294361,361,-0.337714297
0,24,1.28353,103.84432,4,3.36729583,1,11,2.079441542,181,-1.998964924
0,19,1.30794,103.90147,2,5.293304825,28,95,0.693147181,153,0.280451348
0,19,1.30749,103.89998,2,5.411646052,28,95,0.693147181,181,0.235074192
4,3,1.3485,103.74923,2,4.477336814,200,0,0,365,-2.639934903
0,38,1.31873,103.82701,2,6.345636361,20,0,0,0,-1.693734178
4,9,1.32347,103.76226,2,5.855071922,7,0,0,364,0.001170225
3,12,1.36049,103.88457,1,4.248495242,1,2,0,0,-2.755955554
0,15,1.30965,103.86129,1,3.583518938,18,1,4.564348191,365,-1.185775277
0,11,1.31534,103.88764,2,4.553876892,5,26,4.304065093,57,-0.612611532
0,23,1.29999,103.83991,2,4.86753445,2,92,3.401197382,349,-2.32538611
0,15,1.31564,103.85456,1,4.043051268,2,76,2.564949357,246,-1.007122531
4,14,1.33927,103.70404,1,4.553876892,3,8,1.098612289,364,-1.424086708
0,29,1.29661,103.83932,2,4.65396035,2,131,3.401197382,330,-0.905019455
2,43,1.311,103.83783,1,3.044522438,365,2,0,365,-0.582239672
3,12,1.35012,103.87982,1,3.33220451,60,0,1.098612289,365,-0.359900332
0,22,1.32292,103.85237,2,5.501258211,14,3,4.605170186,365,-0.010117472
0,29,1.29678,103.83982,2,5.141663557,2,113,2.995732274,286,-0.932247452
0,21,1.30485,103.8344,1,4.317488114,1,11,2.397895273,358,-1.352065114
0,23,1.30404,103.83491,1,4.691347882,1,7,2.397895273,361,-1.213925466
0,21,1.30508,103.83477,1,5.043425117,1,2,2.397895273,365,-1.182549436
0,23,1.30529,103.83342,1,4.48863637,1,6,2.397895273,350,-1.633165582
0,21,1.30456,103.83469,1,4.382026635,1,6,2.397895273,361,-1.273345339
4,8,1.40121,103.7519,1,4.077537444,2,56,0,271,-0.442748749
0,22,1.32502,103.85291,4,5.560681631,75,1,4.605170186,0,0.034142397
0,23,1.29943,103.83793,1,4.477336814,2,121,3.433987204,328,-1.851991247
0,23,1.30481,103.83341,1,4.65396035,1,6,2.397895273,359,-1.838317443
1,1,1.33826,103.92507,1,4.317488114,7,0,0,0,-0.204460138
0,15,1.31384,103.85765,1,4.094344562,2,1,0,0,-0.866834886
0,15,1.31529,103.85442,2,4.927253685,3,46,0,242,-1.123381658
3,12,1.35149,103.88039,1,3.33220451,60,5,2.079441542,363,-0.24228526
0,11,1.31405,103.88738,2,4.477336814,7,32,4.304065093,50,-0.571642979
0,19,1.30958,103.90295,2,4.976733742,2,111,2.564949357,149,0.120614755
0,29,1.29612,103.83771,2,4.86753445,90,13,0,147,-0.72921451
0,29,1.29677,103.83447,1,5.298317367,1,0,0,0,-0.44405618
3,12,1.35128,103.88111,1,3.17805383,60,4,2.079441542,365,-0.153592449
0,19,1.30101,103.89784,2,5.590986981,1,1,0,0,0.268567183
2,31,1.311,103.822,1,3.988984047,6,0,2.48490665,364,-0.203754016
4,9,1.31444,103.76711,1,4.248495242,3,0,0,0,-1.572545411
3,12,1.34978,103.88091,1,3.33220451,60,0,2.079441542,131,-0.249084092
3,12,1.35141,103.87921,1,3.33220451,30,6,2.079441542,287,-0.421668308
0,15,1.31232,103.85837,2,5.278114659,1,1,2.772588722,360,-0.760887367
0,19,1.30138,103.89884,1,4.382026635,2,4,0,0,0.317268091
1,1,1.32403,103.92687,1,4.262679877,3,39,0,177,-1.067736367
0,10,1.2735,103.84527,2,4.997212274,30,34,5.828945618,321,-1.077371508
0,29,1.29601,103.83794,1,4.477336814,1,11,3.433987204,365,-0.72033033
0,22,1.31559,103.84062,1,4.382026635,1,1,0.693147181,0,-0.962465477
2,42,1.311,103.79922,2,4.584967479,90,24,0,245,-0.46047095
0,11,1.31241,103.88184,2,4.912654886,2,142,2.995732274,190,-0.776575963
0,4,1.2852,103.82406,1,4.248495242,3,12,1.098612289,271,-1.057394255
0,22,1.32295,103.84861,2,4.700480366,2,21,0,0,-0.509683747
0,29,1.29761,103.83672,4,5.010635294,6,11,2.833213344,165,-0.933839335
0,29,1.29752,103.83843,4,4.718498871,6,19,2.833213344,179,-1.166885187
0,29,1.29549,103.83805,2,4.927253685,1,33,3.871201011,364,-0.616904683
0,23,1.29876,103.83802,2,4.927253685,6,8,2.833213344,179,-1.593883035
2,31,1.311,103.82364,1,4.343805422,5,0,2.48490665,179,-0.080579842
0,30,1.30104,103.85386,1,4.59511985,3,4,0,0,-1.539488399
0,11,1.31331,103.88717,3,3.36729583,1,3,0,0,-0.56364624
0,30,1.30391,103.84679,2,4.442651256,5,22,4.304065093,41,-0.880371654
0,38,1.31641,103.82755,1,4.094344562,2,0,0,0,-0.824757972
1,1,1.31852,103.91272,2,4.248495242,90,2,0.693147181,0,-1.275048528
0,15,1.30863,103.86146,1,3.80666249,18,2,4.852030264,365,-1.57593283
4,14,1.33936,103.69085,1,3.555348061,3,3,0,0,-0.287144146
0,10,1.28043,103.85334,1,4.48863637,4,2,0,0,-2.100342652
0,34,1.28725,103.84788,4,2.995732274,1,26,3.784189634,365,-1.640029924
0,34,1.28824,103.84652,4,3.091042453,1,28,3.784189634,355,-4.102441022
0,34,1.28847,103.84662,4,3.36729583,1,7,3.784189634,364,-4.424018373
0,34,1.2881,103.84625,4,3.36729583,1,26,3.784189634,365,-3.076014354
0,4,1.28455,103.8235,1,4.248495242,180,38,1.098612289,271,-0.839463511
0,34,1.2885,103.8478,4,3.091042453,1,0,3.784189634,365,-1.969880441
0,34,1.28699,103.84674,4,3.091042453,1,5,3.784189634,365,-1.859322606
0,34,1.28655,103.84833,4,3.36729583,1,5,3.784189634,365,-1.260520991
0,34,1.28769,103.84678,4,2.995732274,1,27,3.784189634,361,-2.512796384
0,34,1.28673,103.84794,4,2.995732274,1,2,3.784189634,365,-1.42888855
0,34,1.28829,103.84799,4,3.044522438,1,10,3.784189634,365,-1.830083488
0,34,1.28787,103.84683,4,3.36729583,1,2,3.784189634,365,-2.734710181
0,34,1.28702,103.84796,4,3.36729583,1,8,3.784189634,364,-1.524847429
0,34,1.28716,103.84686,4,3.36729583,1,1,3.784189634,365,-1.96728127
0,34,1.2871,103.84752,4,3.36729583,1,12,3.784189634,365,-1.723679618
0,10,1.29671,103.85428,3,3.80666249,1,1,1.386294361,66,-0.920155859
0,23,1.29874,103.83863,2,4.787491743,7,23,2.833213344,179,-1.741922171
1,1,1.31387,103.93091,1,3.295836866,356,1,3.784189634,365,0.115923912
0,29,1.29774,103.83639,4,4.787491743,6,12,2.833213344,132,-0.895320101
0,29,1.29587,103.84041,2,4.787491743,5,39,4.521788577,90,-0.677864952
2,31,1.311,103.82268,1,3.988984047,6,0,1.791759469,365,-0.002850949
0,30,1.29943,103.85274,3,3.465735903,2,14,2.63905733,334,-1.309316574
0,34,1.287,103.84691,4,3.663561646,1,5,3.784189634,25,-1.842907298
2,31,1.311,103.82183,1,3.988984047,7,2,1.791759469,365,-0.087411589
0,15,1.3054,103.86092,1,4.553876892,1,213,2.197224577,160,-1.195104684
4,9,1.29974,103.76495,1,4.779123493,1,0,0,0,0.520480118
1,1,1.31405,103.93693,2,4.744932128,3,0,0,0,0.295982974
0,4,1.27583,103.83579,1,4.158883083,2,2,0.693147181,0,-0.501806068
0,29,1.29726,103.83432,2,5.480638923,3,83,1.609437912,125,-0.470889905
0,30,1.29806,103.85257,3,3.36729583,5,14,2.63905733,365,-1.38546025
0,15,1.31185,103.86015,1,4.025351691,1,57,2.995732274,365,-0.986250691
0,24,1.28286,103.84467,4,3.36729583,1,36,2.079441542,365,-1.559109082
3,33,1.38583,103.87216,1,4.317488114,2,24,0.693147181,251,-0.207565519
0,4,1.28794,103.82216,3,3.218875825,1,0,0,0,-0.55437982
0,23,1.30388,103.83358,1,5.062595033,1,31,2.397895273,343,-1.901403973
0,15,1.31005,103.85829,1,6.329720906,1,2,2.833213344,350,-0.644949159
1,1,1.32058,103.91333,2,4.852030264,4,93,0,315,-2.694439998
0,23,1.30391,103.8334,1,4.672828834,1,4,2.397895273,358,-2.046803016
3,0,1.3761,103.82872,1,3.555348061,90,1,0,365,0.647505621
1,1,1.31814,103.94293,1,3.912023005,2,4,0.693147181,0,0.066731688
2,42,1.311,103.77905,2,5.225746674,2,79,0,206,-0.553515961
0,29,1.2971,103.83608,1,4.859812404,100,0,0,181,-0.728144257
0,10,1.28117,103.85316,2,4.86753445,180,0,0.693147181,91,-1.639902377
1,1,1.32036,103.94337,1,3.912023005,2,4,0.693147181,1,-0.194755456
0,6,1.33835,103.78372,1,4.905274778,2,22,0.693147181,90,-1.213723154
0,11,1.31198,103.87923,1,4.820281566,1,5,2.197224577,365,-0.447522093
0,30,1.30202,103.84872,1,4.787491743,90,38,0.693147181,180,-0.92930854
4,14,1.34921,103.708,1,3.688879454,5,68,1.386294361,157,0.175358217
0,23,1.30692,103.83509,1,5.111987788,1,0,1.386294361,0,-0.789713423
0,29,1.2964,103.8371,2,4.912654886,2,45,2.995732274,365,-0.733908419
0,15,1.31194,103.85949,2,5.278114659,1,1,2.772588722,360,-0.839127351
1,1,1.32195,103.92565,2,4.787491743,30,0,0,0,-0.635913876
2,31,1.311,103.82362,1,4.406719247,7,0,1.791759469,365,-0.117846234
0,6,1.33875,103.78188,1,4.905274778,2,56,0.693147181,88,-0.907081271
0,11,1.31522,103.882,1,3.688879454,18,1,4.290459441,332,-1.790363099
0,10,1.29615,103.85461,1,4.762173935,2,126,2.63905733,230,-1.114715443
0,22,1.31974,103.85205,2,5.472270674,10,2,5.111987788,365,-0.163066589
0,11,1.31262,103.88031,1,3.80666249,2,126,2.708050201,49,-0.672837492
3,12,1.36043,103.88409,1,4.248495242,100,3,0,0,-2.203549664
4,14,1.34666,103.70822,1,3.80666249,1,0,0,0,-0.081733609
2,42,1.311,103.77437,1,3.912023005,30,6,0,357,-3.320336678
0,34,1.2871,103.84686,4,3.871201011,1,0,3.784189634,25,-1.922249722
0,24,1.28301,103.84153,2,4.700480366,7,7,3.713572067,34,-1.353702017
1,1,1.30624,103.91276,1,4.317488114,1,0,0,0,0.492511766
0,10,1.29615,103.85461,1,4.543294782,2,63,2.63905733,237,-1.114715443
0,23,1.30352,103.83436,1,4.615120517,1,12,2.397895273,359,-1.422145985
0,10,1.29547,103.85415,3,3.583518938,1,9,1.386294361,29,-1.269427553
0,21,1.30449,103.83844,1,4.605170186,3,15,2.995732274,329,-0.74863317
0,10,1.29615,103.85461,1,4.65396035,2,93,2.63905733,235,-1.114715443
4,14,1.34547,103.72264,1,4.143134726,3,4,0.693147181,365,-1.477832286
0,38,1.29488,103.82774,2,5.298317367,6,7,0.693147181,32,-0.036822212
1,1,1.32049,103.90738,1,4.317488114,1,1,0,0,-0.759135865
0,29,1.29632,103.8374,1,4.406719247,1,8,0,0,-0.746928792
0,29,1.29645,103.83307,1,3.912023005,1,0,0,0,-0.235861627
3,33,1.34543,103.86188,1,4.382026635,2,48,0,326,-0.316733581
0,11,1.31523,103.9052,2,4.941642423,90,3,0,358,-0.600512601
0,4,1.27846,103.83768,2,4.584967479,2,3,1.386294361,93,-1.365135974
0,4,1.27709,103.83729,2,4.584967479,2,62,1.386294361,69,-0.94184467
0,4,1.27824,103.83775,2,4.584967479,2,7,1.386294361,102,-1.332571971
3,32,1.39444,103.9022,1,3.988984047,3,74,0.693147181,88,-1.648562466
0,15,1.31413,103.85743,2,3.761200116,10,0,1.098612289,122,-0.886555708
4,8,1.38104,103.75986,2,5.38907173,1,80,1.791759469,135,-2.450258943
3,27,1.39837,103.91182,1,4.094344562,5,4,0,90,-1.021680383
0,15,1.31206,103.85989,3,3.828641396,1,16,0.693147181,365,-0.950929709
0,11,1.3148,103.88818,2,4.941642423,2,133,2.995732274,75,-0.634511548
0,15,1.2999,103.88326,1,5.860786223,90,5,1.609437912,364,-0.354187333
0,4,1.26814,103.81203,1,4.48863637,1,0,0.693147181,0,-0.956508733
0,15,1.31382,103.85429,1,4.820281566,2,58,2.564949357,263,-1.8202029
0,30,1.31321,103.85398,2,5.298317367,5,4,4.976733742,338,-2.339282199
0,22,1.32809,103.84825,4,5.192956851,25,3,4.976733742,302,-0.675642459
0,29,1.2953,103.83853,2,5.164785974,2,100,3.401197382,337,-0.594596675
0,15,1.30832,103.86118,1,3.737669618,18,2,4.290459441,365,-1.553761122
0,30,1.30173,103.84619,1,4.804021045,1,9,1.098612289,365,-1.43880547
0,15,1.30892,103.86227,1,3.663561646,18,1,4.290459441,365,-1.696078622
0,4,1.27798,103.83855,2,4.584967479,2,151,2.302585093,100,-1.479173571
0,4,1.2768,103.8369,2,4.584967479,2,113,2.302585093,78,-0.814909614
0,4,1.27646,103.83895,2,4.584967479,2,118,2.302585093,106,-0.98906725
0,15,1.31382,103.8538,1,4.700480366,1,29,2.197224577,313,-1.791727408
0,29,1.29765,103.83933,2,5.123963979,1,63,3.433987204,353,-1.237831047
0,24,1.28294,103.8436,1,4.59511985,90,1,4.290459441,362,-1.843994963
3,27,1.311,103.8948,1,3.761200116,7,4,0.693147181,349,-1.302089981
0,15,1.29619,103.87109,2,4.8978398,3,0,0,0,-0.134288859
0,15,1.3128,103.85308,1,4.248495242,2,11,2.564949357,331,-2.03346015
0,11,1.3122,103.87672,2,6.738152495,80,2,1.945910149,181,-0.511083291
0,11,1.31414,103.89372,2,5.187385806,2,0,0,0,-0.908908845
1,1,1.32013,103.91142,2,5.855071922,1,0,0,0,-1.631688779
4,8,1.38341,103.74395,1,3.912023005,2,24,0,32,-1.756852475
0,19,1.30687,103.89637,2,5.855071922,3,0,1.386294361,270,-0.132946285
0,11,1.3089,103.88568,1,3.912023005,2,26,0,0,-1.092944581
0,15,1.30808,103.86265,1,3.63758616,18,0,4.290459441,362,-2.498718583
1,25,1.37348,103.95371,1,4.077537444,90,108,0,364,-0.691052657
0,29,1.29832,103.84021,2,4.927253685,2,57,3.871201011,362,-1.390217542
0,6,1.31783,103.8047,2,5.164785974,4,4,0,0,-1.127373636
0,15,1.30979,103.86245,1,3.583518938,18,4,4.290459441,365,-1.301273964
0,29,1.29744,103.83972,2,4.927253685,2,52,2.995732274,318,-1.139386801
0,24,1.28185,103.84097,2,4.941642423,6,5,3.713572067,365,-1.5551986
0,4,1.28092,103.82318,1,4.317488114,1,0,1.098612289,241,-0.324332781
0,24,1.28386,103.84229,4,4.007333185,1,75,0,365,-1.982057935
0,19,1.30339,103.89628,1,4.248495242,90,1,0,91,0.012932354
0,10,1.29841,103.85677,2,4.700480366,2,3,0,0,-2.067075241
0,15,1.31092,103.86036,3,3.091042453,1,43,0.693147181,365,-0.865802529
4,9,1.31698,103.7567,1,3.912023005,7,0,0,0,-0.015343328
0,11,1.3165,103.88944,1,4.025351691,1,2,1.791759469,0,-1.139255519
0,15,1.31404,103.85322,2,5.298317367,10,3,4.976733742,309,-1.54246205
0,4,1.28159,103.80318,1,4.615120517,1,1,0.693147181,0,0.023666649
4,14,1.35285,103.705,1,3.80666249,1,15,0,0,0.457417456
1,1,1.31999,103.91957,1,4.442651256,1,0,1.386294361,90,-0.290085519
0,10,1.27357,103.84359,1,4.820281566,2,5,0,78,-0.884865003
4,14,1.33755,103.6903,1,4.48863637,3,30,0,354,-0.241361404
0,21,1.30545,103.83863,1,3.988984047,3,9,0,89,-0.551651205
0,19,1.30729,103.89897,2,5.293304825,2,26,3.17805383,181,0.14416831
0,19,1.30654,103.90009,2,5.220355825,3,15,2.833213344,96,0.254321061
0,19,1.306,103.90003,2,4.753590191,2,11,2.833213344,155,0.257598349
0,15,1.30918,103.86289,1,3.583518938,18,2,4.290459441,365,-1.600875415
0,15,1.31254,103.85318,1,4.043051268,2,101,2.564949357,231,-2.187915849
0,19,1.30572,103.8985,2,4.727387819,2,36,3.17805383,155,0.126877514
0,23,1.30548,103.83283,2,5.537334267,1,0,0,0,-1.72477664
0,23,1.30411,103.83707,4,5.713732806,1,14,2.079441542,0,-0.732771196
0,23,1.30411,103.83707,4,5.713732806,1,47,2.079441542,181,-0.732771196
0,28,1.2926,103.76837,3,2.995732274,5,9,2.197224577,90,0.595337514
1,37,1.34197,103.96186,1,3.970291914,3,1,0,0,-2.924938003
0,23,1.30411,103.83707,4,5.92157842,1,24,2.079441542,0,-0.732771196
0,23,1.30411,103.83707,4,5.92157842,1,10,2.079441542,0,-0.732771196
